duration_1,duration_2,duration_3,duration_4,duration_5,loudness_level,popularity_level,tempo_class,time_signature,key_mode,artist_song_count,album_freq,movement_index,intensity_level,verbal_density,purity_score,positivity_index,activity_rate,loudness_intensity,happy_dance,acoustics_instrumental,artists_avg_popularity,tempo_vs_genre,energy_rank_pct,loud_energy_ratio,mood_pca,mood_cluster,acoustic_valence_mood_cluster,explicit,signal_strength,mode_indicator,focus_factor,ambient_level,key_sin,key_cos,duration_log,duration_log_z,time_signature_class_boolean,loudness_yeo,is_instrumental,is_dance_hit,temp_zscore,resonance_factor,timbre_index,echo_constant,distorted_movement,signal_power,target_class,target_regression
0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.2218242027933286,-0.3581778113011568,-0.022292629208545,-0.1740321703638283,-0.5462689604283758,0.7177787033623866,-0.5263510106512826,-0.9082341012065668,-1.5658646686337934,-1.3074750752978082,0.6441823068338796,-1.3023125278293417,-0.3063176392357594,0.2995403081821639,-1.6180867192509878,-0.066289570194272,-0.0092979735579084,-1.075534245755608,-0.1077846483688094,-1.5812435666834157,0.0,0.671,1.0,0.0,0.159,0.8660254037844387,-0.4999999999999998,1.5851452198650555,0.2112968839869727,1.0,0.7696815262203567,0.0,0.0,-1.3074693406951248,0.21334927601139675,0.02442106647429998,1,-2.0848008504777966,0.671,class_45,2.1412898657939534
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2218242027933286,1.3301703469096244,4.786520346135462,0.4224879842901289,0.4967058414403327,0.6326779958013394,-0.1527661650798655,-0.8360581752463687,0.7518865551102767,0.8968631398334641,0.0393631153674507,0.7402957342497474,-0.3063176392357594,1.1957822589468932,0.6865003710227147,0.7861004062070656,-0.0094081303900056,0.96249812442054,-0.4417887293026986,0.0665120962330952,0.0,0.839,1.0,0.0,0.068,-0.8660254037844386,0.5000000000000001,1.5270739015085537,0.0108540537277296,1.0,0.6233851415193508,0.0,0.0,0.8968592061800696,-0.7503013110457183,0.7837724457707832,1,0.0184356284287147,0.839,class_45,1.3791241740803644
0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.2218242027933286,-0.1049255875695396,4.786520346135462,-0.4296836652155242,-0.4252608342447134,0.973080826045528,-0.4582545324711762,-0.946321938801813,-0.3628248838346996,-0.1393245962614284,0.8567770304406083,-0.5190274855890326,-0.3063176392357594,1.1957822589468932,-0.3968111023765771,0.6230885339599095,-0.0093753972553038,-0.0041063531684368,1.2282316753667468,0.3960632288163974,0.0,0.808,0.0,0.0,0.0983,0.4999999999999999,-0.8660254037844387,1.7005362043757573,0.6095880917004582,1.0,1.281051369984452,0.0,0.0,-0.1393239851819374,1.240624318590945,0.9408020449822112,1,1.3380004330029374,0.808,class_45,1.6481238299792782
0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.2218242027933286,-1.202351890406547,1.444395328271377,0.4650965667654115,-0.3734002087374295,0.736270212248315,-0.267206079799211,-0.9469519744888404,0.9486003384535076,-0.1796873159174445,0.0948621931425174,0.3596628344049218,-0.3063176166572794,1.6763256464652607,-0.4390094374637596,1.2079804189470027,-0.0094372669054506,1.0626380275530654,1.2282316753667468,0.0665120962330952,0.0,0.912,1.0,0.000173,0.106,0.4999999999999999,0.8660254037844387,1.797078630705655,0.9428203605954262,1.0,0.8028437488977633,0.0,0.0,-0.1796865278065402,-1.209657461008429,0.9887486484526502,1,0.0991077125511563,0.912,class_45,2.230956417760258
0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.2218242027933286,1.0206398512376478,4.786520346135462,0.5503137317159769,-0.1198593729240416,1.0416783590094565,-0.2151879367449631,-0.9007157755857128,0.0151741508248423,-0.0704077542702475,0.7291722333245724,-0.1473228061696485,-0.3063176392357594,1.1957822589468932,-0.3247600608144955,1.626533038637995,-0.0094520931670813,0.6280101924347382,1.2282316753667468,0.3960632288163974,0.0,0.98,0.0,0.0,0.31,-1.0,-1.8369701987210294e-16,1.485837991456152,-0.1314785599125717,1.0,1.442652598071213,0.0,0.0,-0.0704074454609217,-0.9577057727840447,0.28233858913076815,1,0.5716156338397428,0.98,class_45,1.5136240020298213
0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.2218242027933286,-0.3581778113011568,4.786520346135462,0.4650965667654115,-0.1429085398161678,0.6686668464287916,-0.3277362826259722,-0.7223810918590567,0.863743412305447,0.6000136834542202,-0.1215971559327744,0.4448367450322508,-0.3063176392357594,1.1957822589468932,0.3761507975178921,1.3254875323741164,-0.0094485157927,1.0891132137073012,1.562235756300636,0.0665120962330952,1.0,0.932,1.0,0.0,0.613,0.8660254037844387,-0.4999999999999998,1.3206886040218968,-0.7015191852980982,1.0,0.6840336812954072,0.0,0.0,0.6000110517864018,0.16802284762738695,0.23311658055063444,1,1.5223937681399462,0.932,class_45,1.1101245181814503
0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.2218242027933286,-0.0767864515993599,4.786520346135462,0.4650965667654115,0.3238370897493864,0.5913206425941016,-0.4941943403995658,-0.9046253049085567,-0.7215382534605917,-0.0676724294671128,-0.308344941823067,-0.5621241923232565,-0.3063175208849103,1.1957822589468932,-0.3219003389325544,1.311099216313155,-0.0094509803784921,0.13547520138369,1.2282316753667468,0.3960632288163974,0.0,0.93,1.0,1.64e-06,0.138,0.4999999999999999,-0.8660254037844387,1.487695799965505,-0.1250660243230007,1.0,0.5557501994496491,0.0,0.0,-0.0676721326549571,-2.5078995007056726,0.8575415657475265,1,-1.3126537595915702,0.93,class_45,1.1101245181814503
0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.2218242027933286,-1.202351890406547,4.786520346135462,0.6781394791418248,-0.6672770866120379,0.8957346222108381,-0.1905975418465913,-0.9458858759158036,-0.1236826374174383,1.3315462801950697,0.4052721578269215,-0.4584528662865199,-0.3063176345875047,1.1957822589468932,1.1409520276517005,1.4493911411144984,-0.0094466806135783,0.3769628464833969,0.8942275944328577,0.3960632288163974,0.0,0.951,1.0,2.39e-06,0.261,0.4999999999999999,0.8660254037844387,1.518538988717278,-0.0186056197275325,1.0,1.1126427166833848,0.0,0.0,1.3315404400157689,1.5429593341734984,0.9476862476003661,1,0.9807383461749816,0.951,class_45,1.7826236579287351
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2218242027933286,-0.9209605307047504,0.0979276951750551,-0.1740321703638283,-1.0418260486090878,0.482956423853983,-0.4733870831778666,-0.9217370140216206,-1.0763944900797535,0.1485850180783011,0.2051806966847947,-1.0846496806592365,-0.3061601011737708,1.0331203914929576,-0.095807936973709,-0.0354314182198125,-0.0093163553819757,-0.8383722895005651,-0.7757928102365876,-1.5812435666834157,0.0,0.677,1.0,0.00366,0.341,0.8660254037844386,0.5000000000000001,1.6035539692751255,0.2748377495591154,1.0,0.3880331822268622,0.0,0.0,0.1485843663824796,0.014692239452757739,0.9399031684690907,1,1.1708939730350227,0.677,class_45,1.7377903819455829
0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.2218242027933286,-0.3581778113011568,4.786520346135462,0.76335664409239,0.0760585456590301,0.5356472825074351,-0.4818991429503798,-0.8068870718374552,-0.6752526573798314,-0.5694711003641763,0.2265650637235703,-0.5892823348384056,-0.306316876025302,1.1957822589468932,-0.8465198056403921,0.0854486689829439,-0.0093316195616163,-0.3133971221706372,0.2262194325650796,0.3960632288163974,0.0,0.702,1.0,3.2e-06,0.536,0.8660254037844387,-0.4999999999999998,1.5002181074382048,-0.0818431938063003,1.0,0.4679492097129744,0.0,0.0,-0.5694686026565244,1.5394832426265759,0.09030891510442551,1,0.0472470870438724,0.702,class_45,1.917123485878192
0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,0.2218242027933286,1.0487789872078277,4.786520346135462,0.76335664409239,-0.4310231259677449,0.7635103920050055,-0.3362483423984856,-0.942818399062495,0.2466021312286438,-0.901045838695414,0.0275432188561036,-0.1286083678782208,-0.3063176297775182,1.1957822589468932,-1.19317389718303,1.560714469286268,-0.0094591492154893,0.6991917695548588,-1.1097968911704768,0.0665120962330952,0.0,0.969,1.0,1.32e-06,0.0787,-1.0,-1.8369701987210294e-16,1.2870861772929352,-0.8175035594737152,1.0,0.8526578375519044,0.0,0.0,-0.9010418866966478,1.804033599559732,0.4296292796469,1,-0.2523920825537671,0.969,class_45,2.0067900378444965
0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.2218242027933286,-1.230491026376727,1.444395328271377,0.1668364894384329,-0.4828837514750289,-0.1348190396791326,-0.0137358554621483,0.331086694135001,-0.2085395635654988,-0.2350276067516015,-1.271152391342023,-0.440697366310996,-0.3060087621495098,1.6763256464652607,-0.496866493587425,0.3521870816188905,-0.0094003725932002,-0.018131584477293,1.2282316753667468,1.384716626566304,0.0,0.753,0.0,0.000142,0.257,0.4999999999999999,0.8660254037844387,1.6773862385734568,0.5296821278418258,1.0,-0.3787815005961493,0.0,0.0,-0.2350265759174619,-0.15483134139670418,0.16094136212858223,1,1.1075087640816756,0.753,class_45,1.917123485878192
0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,0.2218242027933286,-0.3581778113011568,4.786520346135462,0.1242279069631503,-0.0737610391397893,0.9355013079870282,0.4383490969002248,-0.6132150038442572,0.4626015796055248,0.4318912809200718,0.4552878605034712,0.1963203099001297,-0.3063176392357594,1.1957822589468932,0.2003825257497943,1.6127676591752376,-0.0094556070556539,0.9264496946492315,1.562235756300636,0.0665120962330952,0.0,0.978,1.0,0.0,0.0731,0.8660254037844387,-0.4999999999999998,1.3110318766193438,-0.7348509887837166,1.0,1.1975408855874512,0.0,0.0,0.4318893866392971,1.3487510541504837,0.4113958868352574,1,-1.5719568871279894,0.978,class_45,1.9619567618613445
0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.2218242027933286,-1.202351890406547,1.444395328271377,-0.1740321703638283,-1.7909239726031878,-0.4024488349528932,-0.2785554928292288,-0.3485699419901975,-0.3551106178212396,2.697240582209074,-1.1979102047092278,-0.9709801609182608,-0.2728089537115733,1.6763256464652607,2.5687553638536262,-0.2023024586607219,-0.0093421047201975,-0.5774024883971588,1.8962398372345248,1.384716626566304,0.0,0.641,1.0,0.0329,0.0853,0.4999999999999999,0.8660254037844387,1.738007013228808,0.7389248312678263,1.0,-0.6425741744566986,0.0,0.0,2.6972287520768043,-1.0601114271902472,0.38585263263528546,1,0.5024681331633644,0.641,class_45,2.051623313827649
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2218242027933286,-0.3863169472713365,4.786520346135462,0.6781394791418248,0.0702962539359986,0.6046424823291253,-0.5140558132020968,-0.6222369945892819,0.4124588505180345,-0.7380938671915811,-0.0510815357858316,0.2332798114125689,-0.3063176392357594,1.1957822589468932,-1.0228111972649423,0.8423774101033716,-0.009414379946048,0.6770045627979346,-1.1097968911704768,0.0665120962330952,0.0,0.849,0.0,0.0,0.0909,0.8660254037844387,-0.4999999999999998,1.454365697012207,-0.2401104276165067,1.0,0.577303964395807,0.0,0.0,-0.738090629902281,0.43329712221373007,0.5578955977492555,1,-1.116735841008498,0.849,class_45,1.6929571059624304
0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,0.2218242027933286,1.0487789872078277,4.786520346135462,0.76335664409239,-0.2466297908307356,0.8480145992794098,0.2681079014499588,-0.946367048755538,0.7210294910564365,0.9352244023164544,0.3095988021167077,0.2835736025598395,-0.3063176392357594,1.1957822589468932,0.7266062266840865,1.372724358808678,-0.0094438108281917,0.9888758911165392,-0.4417887293026986,0.0665120962330952,0.0,0.939,1.0,0.0,0.623,-1.0,-1.8369701987210294e-16,1.4063665599215442,-0.4057874461644525,1.0,1.015085469423308,0.0,0.0,0.935220300410064,-0.47338964973842107,0.34629720361410854,1,-2.073276267031733,0.939,class_45,1.87229020989504
0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.2218242027933286,0.4859962678042338,0.7471174468464961,2.6381342730048267,0.0126733367056831,1.0319355209942898,-0.2397783316433348,-0.9446618925047284,1.3343136391265096,-1.5061864149596975,0.7313666444912361,0.8903090161634764,-0.306214523934482,1.207004766852121,-1.8258350515768924,1.5250399538574,-0.0094458542372821,1.4862225251794683,-0.1077846483688094,0.7256143613996996,0.0,0.963,1.0,0.0256,0.22,-0.4999999999999997,-0.8660254037844388,1.4106047868650349,-0.3911584997606703,1.0,1.4189245484827562,0.0,0.0,-1.5061798088064944,0.6964859017969477,0.3977130466881972,1,0.97497605445195,0.963,class_45,-1.3557056608919262
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2218242027933286,1.3020312109394447,0.4105005385724156,2.126831283301435,-0.0622364556937262,0.2964506675636507,-0.5594534653221678,-0.7560631906404826,-1.0841087560932137,0.7286406644406649,0.342181775658087,-0.9229524924227842,-0.3063176392357594,0.0660497964872829,0.5106274752833267,-0.5972594554977825,-0.0092059055260976,-0.9052662038873948,-0.4417887293026986,-1.5812435666834157,0.0,0.545,0.0,0.0,0.124,-0.8660254037844386,0.5000000000000001,1.6046263554368785,0.2785392690609274,1.0,0.1268136639814857,0.0,0.0,0.7286374686132351,0.8825735070751166,0.09779116862186232,1,1.0844595971895494,0.545,class_45,-1.4902054888413832
0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.2218242027933286,-1.4837432501083443,0.4105005385724156,1.9563969534003045,0.6177139676239952,0.0353823754429616,-0.5055437534295835,-0.0117489541759398,-0.6521098593394513,0.1953190430684478,-0.1875249923857768,-0.427019877699947,-0.3062792785953427,0.0660497964872829,-0.0469485423810299,-0.4507022255885581,-0.0092612097729912,-0.4252035012872193,-0.7757928102365876,1.384716626566304,0.0,0.58,1.0,2.41e-05,0.198,0.0,1.0,1.6039998194399836,0.2763766756838339,1.0,-0.1929522970284797,0.0,0.0,0.1953181863965849,-0.1599079012476464,0.15342925664658935,1,-0.6442279197199118,0.58,class_45,-1.4902054888413832
0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,-2.0896691513416523,-0.3863169472713365,-0.0944248238387051,2.297265613202565,-2.234620435276616,0.8704827767429572,-0.0525130166480422,-0.942818399062495,-0.7138239874471317,2.029554469287741,0.4214771627261977,-1.2034520439121812,-0.3063155326274959,0.9825546087475628,1.8707042274031795,1.2079804189470027,-0.0094314613986352,-0.3847330771511286,-1.4438009721043656,0.3960632288163974,0.0,0.912,0.0,0.000294,0.582,0.8660254037844387,-0.4999999999999998,1.580808644708125,0.1963284723392332,1.0,1.0604571025331595,0.0,0.0,2.029545567635445,0.5448213391197966,0.8115770710712179,1,-0.3157772915071141,0.912,class_45,-1.4453722128582307
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2218242027933286,-0.9209605307047504,-0.0944248238387051,1.5303111286474778,-1.5489077202358632,0.3431765233506741,-0.142362536469016,-0.940653121283689,-0.8951092387634426,-1.1379182951229911,-0.1790253630603535,-1.1005680567032394,-0.3063176208986455,0.9825546087475628,-1.4408188372277253,0.1538957269075813,-0.0093512662292723,-0.7449153742440839,-1.1097968911704768,-1.5812435666834157,0.0,0.715,1.0,1.69e-06,0.242,0.8660254037844386,0.5000000000000001,1.4654636105167096,-0.2018041301917005,1.0,0.1893557633789092,0.0,0.0,-1.1379133041985507,0.9447063028922025,0.5547016329709925,1,0.0933454208281247,0.715,class_45,-1.4902054888413832
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2218242027933286,0.4859962678042338,-0.1184688887154251,1.9563969534003045,-0.4655968763059342,0.4322538994893404,-0.2000553860382727,-0.9468118328992676,-0.239396627619339,-1.0718368507935965,-0.4222527083108177,-0.4539609973330759,-0.3060659712016172,0.0320081891747583,-1.3717321415188757,0.8091794474917547,-0.0094195023820408,0.1353431840156148,-1.1097968911704768,0.3960632288163974,0.0,0.843,1.0,0.682,0.0709,-0.4999999999999997,-0.8660254037844388,1.565973541020016,0.1451226403624388,1.0,0.3138361697985972,0.0,0.0,-1.0718321497032302,0.18782013528294925,0.3441849557801082,1,1.291902099218685,0.843,class_45,-1.4902054888413832
0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,1.0487789872078277,0.6509411873396159,0.9337909739935206,-0.8689572969181419,1.0522165307401463,0.2586500572582773,-0.9469579891493372,-1.0108232289653434,1.1934457352563053,0.7819081357234344,-1.0194317810902422,-0.3063175339949129,-0.329759424631717,0.9965709472707632,1.531557997775196,-0.0094454208228625,-0.2188384213628758,0.8942275944328577,-1.5812435666834157,0.0,0.964,1.0,0.000875,0.473,-1.0,-1.8369701987210294e-16,1.550176111555211,0.0905951806394289,1.0,1.468625396445467,0.0,0.0,1.1934405007877902,2.539040318546948,0.7005667053291154,1,-1.0245391734399931,0.964,class_45,-1.221205832942469
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2218242027933286,1.5834225706412417,0.4105005385724156,2.297265613202565,-0.1313839563701047,0.2892926641239364,-0.528242579489619,-0.935149706929224,0.0576026138988726,-0.7708510495900996,-0.761883464824041,-0.1219462701045731,-0.3063165839355703,0.0660497964872829,-1.0570581105340442,0.8365886578127419,-0.0094285623295546,0.4037142657655346,-1.1097968911704768,0.3960632288163974,0.0,0.848,0.0,5.22e-05,0.134,-0.5000000000000004,0.8660254037844384,1.5913621931735342,0.2327558031378597,1.0,0.1173900850894062,0.0,0.0,-0.7708476686273718,-0.1371386241065427,0.460459005048772,1,-1.3357029264836962,0.848,class_45,-1.4453722128582307
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.3863169472713365,0.4585886683258556,3.49030592251048,-0.5174575018132181,1.0991412199560513,-0.0761576271272458,-0.9469140821277114,-0.7176811204538617,-1.055057968159732,0.8895775350695921,-0.7711979804091244,-0.3063176328007774,1.071824557993694,-1.3541901889991623,1.5828363153103011,-0.0094470581578691,0.0578952350407277,-1.1097968911704768,0.3960632288163974,1.0,0.973,0.0,3.3e-05,0.289,0.8660254037844387,-0.4999999999999998,1.4235901458635876,-0.3463373697559508,1.0,1.5883836013917827,0.0,0.0,-1.055053340661763,1.6558562782703319,0.993409462471529,1,0.5197550083324589,0.973,class_45,-1.3557056608919262
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2218242027933286,1.5834225706412417,0.4105005385724156,1.6581368760733255,-0.1313839563701047,0.2892926641239364,-0.528242579489619,-0.935149706929224,0.0576026138988726,-0.7708510495900996,-0.761883464824041,-0.1219462701045731,-0.3063165839355703,0.0660497964872829,-1.0570581105340442,0.8365886578127419,-0.0094285623295546,0.4037142657655346,-1.1097968911704768,0.3960632288163974,0.0,0.848,0.0,5.22e-05,0.134,-0.5000000000000004,0.8660254037844384,1.5913621931735342,0.2327558031378597,1.0,0.1173900850894062,0.0,0.0,-0.7708476686273718,1.145391266665531,0.44435900275873574,1,1.280377515772622,0.848,class_45,-1.4902054888413832
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0896691513416523,-1.4837432501083443,0.0979276951750551,1.4024853812216298,-1.7793993891571247,0.523717276774578,-0.4355557064111408,-0.9469625001447096,1.38059923520727,2.131762215590247,-0.398528025107595,-0.3811624380246739,-0.3062930928479275,-0.0359847294096744,1.977560176747912,1.1605612696056498,-0.0094430836045896,1.0608190838444291,-1.4438009721043656,0.7256143613996996,0.0,0.904,1.0,0.218,0.255,0.0,1.0,1.6322425650873638,0.3738612176585719,1.0,0.4495930882536927,0.0,0.0,2.1317528656534472,-1.8598954450114482,0.9788631413357644,1,0.1567306297814717,0.904,class_45,-1.4902054888413832
